# (x,y) coordinates of a random walk with 100000 points
0 0
0.834689 0.33751
1.52438 1.74153
1.81083 1.73906
0.463523 1.12454
-0.533552 1.09545
-1.1692 1.86313
-1.04888 0.646606
-1.47458 0.49094
-2.77156 -0.0823565
-3.60014 -0.442472
-3.5564 -1.06354
-3.02967 -1.60869
-3.76825 -2.74161
-5.14593 -3.19275
-6.09535 -2.70977
-6.21514 -3.28736
-7.05249 -3.42571
-6.27782 -2.93065
-5.09488 -2.72863
-6.32771 -3.33719
-5.47475 -4.08376
-5.19561 -4.68996
-3.81484 -4.20181
-3.06384 -4.90765
-2.15904 -6.16274
-2.59792 -7.05131
-2.53502 -8.03183
-1.63815 -7.3162
-1.70887 -6.20803
-3.1025 -4.81002
-3.14189 -5.53035
-2.11946 -6.51895
-0.936719 -6.19759
-0.726375 -5.06254
-1.74999 -5.60368
-2.75481 -5.01598
-4.07207 -5.57583
-3.66648 -6.67471
-4.74391 -6.81825
-4.60202 -5.71858
-3.26288 -6.16019
-4.41056 -6.34128
-4.57277 -5.33744
-5.75354 -6.21548
-6.6055 -6.4149
-7.58925 -6.63374
-6.30213 -7.86489
-6.81208 -7.60032
-6.17588 -8.27693
-6.29421 -9.61759
-6.30801 -8.96135
-6.62046 -8.22857
-5.33467 -8.98626
-4.1752 -9.72725
-4.5544 -10.1268
-3.88148 -9.65811
-5.13847 -10.4329
-4.45118 -11.7427
-3.28234 -13.0847
-1.89517 -11.888
-1.42543 -13.1061
-1.23637 -13.6677
-2.14489 -13.3993
-1.98105 -14.3639
-2.11932 -14.801
-3.05305 -13.689
-2.1882 -13.9875
-3.59117 -12.7704
-2.61492 -11.3972
-3.51921 -12.1774
-4.08865 -12.1835
-3.03815 -13.45
-2.66327 -14.4718
-2.89264 -14.5613
-2.73174 -15.2735
-1.35657 -15.0536
-1.36933 -15.6928
-2.45573 -14.4313
-1.56935 -13.9071
-0.261863 -13.8767
-0.119996 -12.7202
0.288849 -14.0184
-0.4762 -13.3026
-0.890203 -13.7351
0.391864 -15.0183
0.110085 -15.4576
0.251948 -15.2591
1.61637 -14.9581
0.290655 -14.9149
-0.240438 -14.4243
1.15154 -15.6947
1.59826 -15.7574
0.533845 -15.6505
1.00794 -14.9192
0.706883 -16.097
1.79226 -15.9211
2.86561 -16.3873
3.86311 -16.6769
3.21532 -15.8297
3.50947 -17.1015
2.22535 -16.1344
2.79125 -16.9704
3.69222 -16.5858
3.64692 -16.8901
4.93184 -15.7091
5.36795 -15.1075
5.33802 -16.3245
6.05599 -17.1861
5.82773 -16.7327
5.45851 -16.126
5.11114 -15.2771
5.52019 -16.1243
4.61461 -15.3821
3.69773 -16.2792
2.49519 -15.0825
2.08533 -14.0966
1.34843 -13.6718
2.18242 -14.5368
1.4105 -14.2292
0.475374 -14.3856
-0.760968 -14.4447
-1.81363 -14.171
-1.90313 -14.1384
-1.77213 -13.2741
-1.56863 -14.4561
-1.00857 -15.4536
-1.4282 -15.353
-0.106467 -15.6309
-0.45186 -16.7509
-0.0367312 -16.6618
-0.363911 -15.5547
0.418468 -16.2122
0.949244 -15.8076
0.0835697 -16.8462
0.964093 -15.7096
0.965895 -14.5459
2.3374 -15.3082
3.01562 -15.3851
3.05581 -15.0608
4.26229 -15.144
3.5327 -15.128
2.93204 -16.4385
3.83029 -15.5294
3.99309 -15.0901
2.60944 -14.8337
3.88716 -14.4141
4.62487 -13.0854
3.68524 -12.8218
4.22631 -12.8034
3.5074 -11.5648
2.39126 -12.3349
1.29434 -12.6772
1.84512 -12.2216
1.92683 -11.4488
0.926323 -12.786
2.3037 -12.1872
1.59584 -13.1803
0.190984 -14.006
-0.494743 -12.8631
0.258033 -13.1315
1.29465 -14.3327
1.58384 -13.1123
2.37407 -14.1142
3.32493 -14.5885
2.70646 -14.5571
3.86955 -15.5586
2.77485 -16.6323
3.76756 -15.79
4.51148 -16.5735
3.4807 -17.9606
3.8533 -17.359
4.53188 -16.5437
3.20295 -15.9995
3.43971 -16.3141
3.21075 -16.9244
3.94789 -15.9166
4.76564 -14.5686
5.26755 -14.0669
3.9274 -15.0807
4.77333 -14.1528
3.74488 -13.8397
4.15618 -13.6169
4.68296 -13.3038
3.5337 -14.0465
2.73855 -12.6598
1.91731 -12.7559
3.26668 -13.6843
4.52799 -12.8838
5.23438 -11.8752
6.34195 -10.9801
6.5238 -11.0541
6.72394 -11.1229
7.79505 -10.1299
7.91593 -9.56238
8.74124 -10.4849
7.35133 -9.61075
6.57908 -10.0647
5.61248 -11.1524
6.58303 -9.77649
5.41325 -9.55694
4.44024 -8.87384
3.41616 -9.86515
2.59635 -8.7221
3.84326 -9.70687
4.13557 -11.0943
3.7344 -12.0648
4.08222 -11.7163
3.46628 -12.1226
2.59943 -10.7268
1.97791 -10.8539
1.52193 -10.6185
0.336623 -10.6138
0.637981 -11.726
0.877735 -12.0993
1.97986 -13.1853
0.587956 -13.2009
1.5933 -11.8962
0.774406 -12.1214
0.0532978 -12.3909
0.621121 -12.2103
-0.695045 -10.8891
-0.769992 -10.9893
-0.228121 -11.6807
0.298946 -12.0251
1.21079 -10.669
2.34719 -10.4108
2.25139 -10.2073
3.00323 -9.23503
3.67993 -7.99959
5.00799 -9.06975
5.60001 -9.15569
5.65941 -9.79003
6.15085 -10.0995
5.23696 -9.01051
4.22379 -8.98884
5.53837 -8.13497
5.14989 -7.39253
6.09875 -8.34386
4.93546 -9.63767
5.12946 -10.954
5.61943 -11.8015
5.27786 -12.767
4.48264 -12.7148
3.12226 -12.5903
2.75117 -11.4639
2.03861 -11.7363
2.421 -11.8831
3.10946 -10.8532
1.8441 -11.6701
1.02552 -12.0502
2.31623 -12.1786
1.89881 -11.3522
1.43804 -10.4418
1.89514 -11.6249
2.14123 -10.3349
1.4411 -11.6376
1.84852 -10.6446
2.88887 -11.2029
3.21855 -12.1197
1.86802 -11.9722
0.941076 -11.664
-0.330362 -11.5837
0.497822 -10.2286
0.0553513 -10.086
1.18113 -11.1242
1.60488 -12.4608
0.754361 -12.6976
0.758547 -13.6333
-0.341988 -14.5522
0.0963148 -14.102
0.617812 -14.3289
1.80327 -12.9699
2.07935 -14.1033
3.23823 -13.4042
2.97121 -14.3719
3.14981 -15.2667
1.92491 -14.9067
1.4564 -14.3978
2.19475 -15.2065
1.1238 -15.2827
1.44023 -15.5267
1.12654 -15.1602
1.93296 -15.3161
0.570954 -14.5877
1.30228 -15.7909
1.62298 -15.7914
2.28178 -16.2591
1.36529 -16.3491
0.376 -15.2305
0.265818 -15.3647
-1.09556 -14.5653
-2.20654 -15.977
-3.29282 -17.1154
-4.64689 -18.2812
-4.43019 -17.3872
-5.10024 -18.2854
-5.40856 -17.5092
-5.0917 -16.7607
-5.59936 -18.1669
-6.7059 -18.6175
-5.66364 -18.4497
-5.87079 -18.8203
-5.57897 -20.1285
-4.76178 -18.8337
-4.52075 -20.004
-5.11204 -20.2947
-4.63669 -19.9748
-4.69573 -19.4853
-3.68701 -20.4027
-3.07503 -19.3663
-2.73738 -19.3302
-1.4667 -18.0984
-0.79715 -19.4707
-0.583455 -20.4877
-1.14073 -21.8349
-0.51953 -21.958
0.302223 -20.6736
-0.0118475 -21.0795
0.793962 -21.1735
0.686812 -20.9989
-0.0668886 -22.0694
-0.505937 -21.8454
0.123297 -22.5097
0.147025 -22.3515
1.14926 -21.0584
0.0642285 -21.3964
0.79234 -21.7426
1.75659 -21.1305
0.551957 -22.3987
1.95834 -22.1056
2.1692 -21.7768
2.1566 -22.7406
1.97385 -21.8359
3.37922 -22.2304
4.70865 -21.0705
3.64348 -20.9963
2.95855 -19.6991
3.46425 -20.2558
4.25783 -21.4488
4.06579 -22.348
4.52455 -21.5786
3.72214 -21.3321
2.55593 -22.1942
2.85089 -23.2852
2.06438 -22.9216
3.39086 -23.7554
4.50976 -22.7723
5.71369 -21.488
5.15832 -20.3688
5.22642 -19.4741
5.17361 -18.5285
4.2036 -17.2228
2.82264 -18.5562
1.8814 -19.7435
0.932382 -20.0552
1.00838 -21.1354
-0.225007 -21.4798
-0.0318463 -20.5185
-1.15216 -19.92
-1.30492 -18.5175
-1.73058 -17.621
-2.74205 -17.5939
-3.54195 -18.7789
-3.18258 -19.2785
-3.15054 -20.2081
-3.96966 -19.7258
-3.10996 -20.0265
-3.76457 -20.4057
-3.60217 -21.0909
-3.17905 -20.7865
-4.20157 -21.0154
-4.96782 -22.1187
-6.32529 -21.5061
-6.40209 -20.266
-7.32568 -19.8668
-7.13421 -20.9394
-6.76649 -19.8374
-6.71512 -20.1769
-5.87691 -20.9182
-4.83728 -21.3379
-4.57717 -20.2439
-3.18224 -20.1896
-4.13608 -19.3237
-3.58725 -19.7177
-4.39331 -20.8551
-5.16712 -20.096
-5.89514 -19.1399
-6.29923 -20.0563
-6.92503 -19.5126
-6.53967 -20.6819
-7.77668 -21.2066
-7.08441 -20.8381
-7.24868 -19.6585
-7.01261 -19.1467
-6.83253 -18.5415
-6.74982 -19.7274
-7.65282 -18.9744
-6.96832 -19.2564
-6.17452 -19.4987
-6.68695 -18.5814
-7.19311 -17.8101
-7.06478 -17.6523
-7.90841 -18.229
-7.50992 -17.3163
-7.10146 -18.3633
-8.07991 -18.7702
-9.36386 -18.3041
-9.6505 -17.045
-8.27811 -16.7282
-8.26522 -16.2317
-7.47182 -17.2528
-6.17192 -16.7502
-7.15583 -15.4213
-7.47054 -14.2766
-6.31393 -15.6787
-4.98328 -16.6874
-5.78623 -17.89
-6.45128 -16.7774
-7.36185 -15.8458
-7.84449 -14.8204
-8.73221 -14.8074
-8.87229 -13.986
-9.84137 -14.3587
-8.67553 -15.3233
-9.0374 -14.1478
-8.7981 -14.2529
-7.70416 -13.7414
-6.6112 -13.1316
-5.61677 -12.6321
-4.32615 -11.7821
-3.52389 -12.9409
-4.70602 -12.4704
-4.2447 -12.5081
-3.73705 -12.3196
-3.03774 -10.9428
-4.38027 -10.6358
-5.33811 -11.4303
-5.4027 -11.6007
-4.08043 -11.3571
-5.01455 -12.2392
-4.73936 -11.2918
-5.72414 -10.9039
-6.62088 -12.0296
-6.27331 -13.1742
-7.00704 -13.9683
-7.97389 -12.8191
-7.70596 -12.8591
-6.77452 -13.4394
-7.10405 -12.5425
-8 -13.2016
-7.08182 -13.4047
-7.63526 -12.6087
-8.11739 -13.0263
-7.39407 -14.381
-6.84219 -15.3047
-7.73203 -16.5538
-6.56909 -16.9222
-7.65034 -16.8238
-8.57108 -17.4841
-7.45723 -18.5404
-6.32183 -19.7717
-6.51339 -20.4419
-5.88351 -20.4634
-7.29327 -19.4297
-6.69304 -19.0036
-6.14763 -19.381
-5.19485 -18.0555
-4.55786 -17.6037
-4.03128 -16.5538
-3.54341 -15.8208
-2.34372 -15.1928
-2.35029 -14.4735
-3.74007 -14.9182
-3.48976 -14.7612
-2.89059 -15.0182
-3.59394 -15.2398
-4.60315 -14.0899
-3.34719 -14.3145
-4.26492 -13.858
-3.54015 -12.4618
-4.08364 -13.3776
-4.63794 -12.4919
-4.36171 -13.0258
-4.86706 -13.1039
-5.31236 -12.0136
-6.68223 -13.3382
-5.55214 -14.3154
-6.39345 -14.7937
-5.1578 -14.395
-4.46274 -13.9067
-3.58629 -14.268
-3.16611 -15.2508
-2.21297 -15.0301
-3.49272 -13.8998
-3.74479 -15.1502
-2.46828 -15.2689
-2.34501 -16.5876
-2.10603 -16.89
-2.11315 -18.2991
-2.33365 -19.1535
-2.2702 -18.6127
-1.15094 -19.1874
0.197931 -19.7004
1.28676 -19.926
1.47932 -21.3352
0.660916 -22.238
-0.365312 -21.9433
0.83569 -21.1831
1.39566 -20.7393
1.99066 -19.4981
1.69793 -20.3284
1.64169 -20.3264
0.669818 -20.9192
1.69538 -21.1888
1.72114 -21.1538
2.80226 -20.8484
2.41595 -20.1944
2.18468 -21.4051
0.972352 -22.0778
0.297068 -23.4185
0.302794 -24.2651
1.62162 -25.0801
2.78052 -24.9443
2.0032 -24.0798
2.56641 -24.0177
1.94281 -24.1582
1.95994 -24.8665
2.35678 -25.8583
1.04751 -26.814
1.3535 -27.0044
2.75302 -27.9709
3.10259 -29.1617
1.82095 -29.7939
1.56529 -30.5235
0.950221 -30.7502
2.20288 -31.4807
2.34405 -32.0298
1.53736 -31.061
0.380978 -32.1751
-0.17302 -30.9672
0.550878 -31.1641
1.31658 -30.7854
0.478819 -30.4997
0.626262 -29.6233
-0.0441253 -28.5185
0.629904 -28.3865
1.63765 -27.2043
2.22777 -26.3704
1.81596 -25.1547
2.1212 -25.3308
0.812617 -25.7581
1.89692 -25.6959
3.17111 -26.6498
2.45332 -27.5542
2.37838 -27.0716
3.06881 -27.6831
2.6808 -27.9166
1.73844 -28.1821
1.22816 -27.3142
1.55481 -27.3691
0.377691 -26.3213
0.995723 -27.3594
0.785736 -26.7775
1.91565 -25.4153
2.88531 -26.3655
2.73221 -26.6232
1.99875 -27.0178
2.90894 -27.8957
2.01676 -26.5195
2.69019 -27.1183
1.99409 -26.787
1.11151 -28.0922
1.69727 -27.7591
2.76218 -28.188
1.95951 -28.5203
3.15779 -27.7623
2.18603 -28.0064
3.36411 -28.2253
3.87196 -26.9517
3.72548 -25.9075
4.27058 -27.0266
3.18605 -27.7318
4.392 -28.0077
3.1468 -27.8032
4.25159 -28.2776
5.34442 -28.7692
4.97337 -28.8398
3.77149 -28.2973
4.97178 -26.9652
4.26461 -26.0261
3.82966 -25.8971
2.87904 -26.9845
4.273 -27.6374
4.47668 -29.041
3.99803 -28.3716
4.24692 -27.2182
4.06568 -26.5685
4.68318 -25.7452
4.08322 -25.8084
3.78979 -25.6111
3.58732 -27.0198
2.82921 -28.2166
2.26781 -28.7741
2.92644 -27.7513
2.43065 -28.8363
3.0634 -29.0771
1.86707 -29.212
1.22329 -29.9095
2.2636 -31.2713
3.02735 -32.61
3.38679 -31.1969
3.92847 -31.5484
2.69518 -30.2992
2.29958 -31.6638
2.92832 -32.5026
1.69426 -32.2558
3.02617 -32.6956
2.49333 -32.8228
1.36994 -33.0555
1.52872 -33.8617
1.66328 -33.0819
0.93184 -32.6694
0.875364 -31.7279
0.0207506 -30.7056
-1.23102 -30.7779
-1.05866 -30.6963
-0.45278 -30.4208
-1.48067 -30.0829
-0.78906 -28.7683
-0.827528 -29.2001
-1.10461 -29.3328
-1.45987 -30.3556
-2.51632 -30.5184
-1.3796 -29.3871
0.0289379 -30.2137
-0.628407 -30.937
-0.618301 -32.1149
0.143488 -31.2793
0.837365 -31.044
2.04466 -30.7894
1.50537 -32.0107
2.86796 -32.9879
3.68225 -33.9669
3.05185 -35.1966
3.38576 -34.6375
2.91243 -34.5046
1.86403 -33.5577
0.745545 -34.7921
2.07985 -35.44
2.72495 -35.5496
2.80612 -36.8369
2.11928 -37.028
2.91714 -35.9161
3.63684 -34.6727
3.26438 -35.7008
3.1881 -34.937
2.08084 -35.9919
2.07082 -35.1217
2.96562 -34.21
2.08402 -34.8054
3.43341 -35.5021
4.39283 -35.692
4.77478 -35.2401
3.99888 -34.7961
4.72327 -35.6336
5.40787 -34.5176
6.09717 -34.8393
7.41755 -33.9652
7.65769 -33.7695
8.36284 -34.0089
9.63613 -33.7584
9.83048 -34.3542
8.57982 -33.6285
7.91766 -33.3433
8.53824 -34.5018
7.9861 -35.3693
7.91901 -36.5018
9.18552 -35.2329
9.52067 -33.8482
10.4799 -33.2326
11.7612 -34.2467
11.3864 -34.2752
11.2138 -33.9582
12.1626 -34.7812
12.9066 -35.6866
14.1165 -37.0975
14.5609 -36.2918
13.1622 -36.5938
14.4794 -37.3767
13.8548 -37.8103
14.2763 -38.554
14.676 -39.0212
16.01 -38.3487
16.3131 -38.6229
17.6167 -39.885
16.5428 -38.8639
16.2985 -38.9819
16.7866 -39.6052
15.8371 -40.8522
16.3112 -40.1439
16.8293 -39.3713
15.866 -40.627
16.9887 -40.1884
16.8548 -40.6714
17.7388 -39.4801
16.975 -39.7502
18.0015 -40.5411
17.9474 -39.5648
17.5541 -39.6676
18.2882 -39.7863
18.7806 -39.7212
18.2339 -38.4179
17.5304 -37.0312
17.0034 -37.3287
16.0405 -37.4182
16.3673 -36.2193
17.3622 -37.5386
18.5256 -37.8092
17.223 -37.2728
18.1571 -37.4917
17.1897 -37.2756
17.0922 -35.9326
15.9831 -36.7308
15.8215 -37.8987
16.9165 -38.601
16.2277 -39.8726
15.1559 -38.7826
15.9748 -39.4158
15.7 -40.3446
16.0692 -40.7527
